Ticker,Date,SMA_10,SMA_10_min_max,SMA_10_fluc_pctg,MACD,MACD_Signal,MACD_Hist,MACD_polarize,MACD_Signal_polarize,MACD_Hist_polarize,CCI_20,CCI_20_polarize,CCI_20_fluc_pctg,ROC_10,ROC_10_polarize,ROC_10_fluc_pctg,RSI_5,RSI_5_polarize,RSI_5_fluc_pctg,STOCH_SlowD,STOCH_SlowK,STOCH_SlowD_min_max,STOCH_SlowD_fluc_pctg,STOCH_SlowK_min_max,STOCH_SlowK_fluc_pctg,ADX,ADX_fluc_pctg,AROON_Up,AROON_Down,AROON_Up_min_max,AROON_Down_min_max,AROON_polarize,BBANDS_Lower_Band,BBANDS_Middle_Band,BBANDS_Upper_Band,BBANDS_width,BBANDS_compare_high_low_price,Chaikin_AD,Chaikin_AD_fluc_pctg,Open,High,Low,Close,Volume,Dividends,Stock Splits,Close_Change,Close_Change_pctg,Volume_min_max,COST_daily_trend,New Cases,Case 7-Day Moving Avg,Historic Cases,New Deaths,Death 7-Day Moving Avg,Historic Deaths
COST,2021-05-07,373.8856,0.52450395,0.00315765,7.1049,6.8388,0.2661,1,1,1,220.8323,-1,0.23906195,6.0358,1,-0.02508367,73.4653,-1,0.02958676,68.5145,73.152,0.72053191,-0.0282276,0.76392235,0.09409996,47.8497,0.02821334,100.0,42.8571,1.0,0.428571,1,369.2785,378.1356,386.9927,17.7142,0.0,532386225.8044,-8.11e-06,382.1136888,385.72694115,381.48489315,383.60092163,1817100.0,0.0,0.0,1.55706787,0.00407563,0.16847021,73,43671.0,41842.0,0.0,720.0,580.0,0.0
COST,2021-05-10,375.2568,0.53188642,0.00365403,7.0996,6.891,0.2086,1,1,1,180.5174,-1,-0.22332972,4.7907,1,-0.25989939,62.6681,0,-0.1722918,73.4947,81.0636,0.77435213,0.06776271,0.84834319,0.09759744,49.3031,0.02947888,100.0,35.7143,1.0,0.357143,1,369.4518,378.5668,387.6818,18.23,0.0,530508510.6411,-0.00353946,384.76871165,387.16424545,380.56659738,380.76623535,1998700.0,0.0,0.0,-2.83468628,-0.00738968,0.19249391,71,24831.0,37671.0,0.0,412.0,566.0,0.0
COST,2021-05-11,376.1303,0.53658929,0.00232233,6.7517,6.8631,-0.1114,1,1,-1,84.6774,0,-1.13182502,3.7704,1,-0.27060789,51.6438,0,-0.21346803,71.7875,61.1469,0.7559027,-0.0237813,0.63582177,-0.32571888,47.4393,-0.0392881,92.8571,28.5714,0.928571,0.285714,1,370.7727,379.1437,387.5147,16.742,0.0,530296839.6329,-0.00039916,378.60030274,380.20730624,375.29649823,377.47241211,1859700.0,0.0,0.0,-3.29382324,-0.00865051,0.17410573,69,34552.0,36253.0,0.0,615.0,554.0,0.0
COST,2021-05-12,376.4687,0.53841122,0.00089888,5.9261,6.6757,-0.7496,1,1,-1,-1.8501,0,46.76909356,2.7032,1,-0.39479136,36.9286,0,-0.39847706,59.0374,34.9018,0.61811442,-0.21596649,0.35577307,-0.75196981,43.5767,-0.08863911,85.7143,21.4286,0.857143,0.214286,1,370.5022,379.0838,387.6655,17.1633,1.0,528826285.6338,-0.00278079,375.29647884,376.23472247,370.41561373,371.50360107,2344600.0,0.0,0.0,-5.96881104,-0.01581258,0.23825273,72,35385.0,34797.0,0.0,655.0,557.0,0.0
COST,2021-05-13,377.0666,0.54163028,0.00158566,5.7954,6.4996,-0.7043,1,1,-1,60.0229,0,1.03082324,3.1271,1,0.13555691,56.096,0,0.34168925,42.6094,31.7797,0.44057968,-0.38554873,0.32245866,-0.09824196,41.4329,-0.05174149,78.5714,14.2857,0.785714,0.142857,1,370.3771,378.439,386.5009,16.1238,0.0,530067210.0746,0.00234107,372.39193228,380.72631523,370.87478721,378.81988525,2023100.0,0.0,0.0,7.31628418,0.01969371,0.19572177,68,35598.0,33737.0,0.0,573.0,552.0,0.0
COST,2021-05-14,378.2973,0.5482563,0.00325326,6.0162,6.403,-0.3867,1,1,-1,137.2906,-1,0.56280401,3.9148,1,0.20121079,64.9727,0,0.136622,37.3333,45.3184,0.38356172,-0.14132423,0.46692354,0.2987462,40.566,-0.02137011,71.4286,7.1429,0.714286,0.071429,1,370.3456,378.459,386.5723,16.2267,0.0,531024958.8434,0.00180359,381.42501184,385.09811907,379.38882025,383.70074463,1876100.0,0.0,0.0,4.88085938,0.01288438,0.17627527,74,33457.0,32278.0,0.0,651.0,542.0,0.0
COST,2021-05-17,378.7604,0.55074961,0.00122267,6.0841,6.3392,-0.2551,1,1,-1,134.629,-1,-0.01976989,4.1191,1,0.04959821,63.4639,0,-0.02377415,49.0429,70.0307,0.51010547,0.23876239,0.73061648,0.35287809,40.0605,-0.01261841,64.2857,0.0,0.642857,0.0,1,370.0708,378.9541,387.8373,17.7665,0.0,530129426.0552,-0.00168927,384.31957346,386.3257919,382.18356291,383.24157715,1830800.0,0.0,0.0,-0.45916748,-0.00119668,0.17028257,69,19890.0,29697.0,0.0,397.0,534.0,0.0
COST,2021-05-18,379.511,0.5547908,0.00197781,5.9764,6.2666,-0.2903,1,1,-1,121.5905,-1,-0.10723288,3.1985,1,-0.28782242,59.17,0,-0.07256887,63.3066,74.5708,0.66425098,0.22531142,0.77906168,0.06088308,40.1302,0.00173685,100.0,0.0,1.0,0.0,1,370.8411,379.8783,388.9156,18.0745,0.0,528578046.3259,-0.00293501,385.72695409,388.72134101,381.79432349,382.09375,1698200.0,0.0,0.0,-1.14782715,-0.00299505,0.15274103,66,28740.0,28867.0,0.0,603.0,532.0,0.0
COST,2021-05-19,380.2257,0.5586387,0.00187967,5.573,6.1279,-0.5549,1,1,-1,37.0111,0,-2.28524416,1.7036,1,-0.87749472,48.0409,0,-0.23165886,69.2735,63.219,0.7287343,0.08613539,0.65793214,-0.17956311,37.466,-0.07110981,92.8571,0.0,0.928571,0.0,1,377.1895,381.3676,385.5457,8.3562,1.0,529027861.8974,0.00085027,376.44433255,381.01578026,375.42625197,378.949646,1725000.0,0.0,0.0,-3.144104,-0.00822862,0.15628638,68,28149.0,27833.0,0.0,570.0,520.0,0.0
COST,2021-05-20,380.3075,0.55907911,0.00021509,5.5057,6.0035,-0.4978,1,1,-1,71.4243,0,0.48181361,3.5369,1,0.51833527,59.802,0,0.19666734,64.2608,54.9927,0.67456286,-0.07800556,0.57015329,-0.14958895,35.8118,-0.04619148,85.7143,57.1429,0.857143,0.571429,1,378.7881,382.1761,385.564,6.7759,1.0,530026260.5445,0.00188368,378.47054322,383.80054838,377.57223322,382.86230469,1427300.0,0.0,0.0,3.91265869,0.01032501,0.11690391,67,27462.0,26671.0,0.0,504.0,510.0,0.0
COST,2021-05-21,379.9482,0.55714466,-0.00094566,5.1624,5.8352,-0.6728,1,1,-1,65.6987,0,-0.08714937,2.2088,1,-0.60127671,49.5693,0,-0.20643221,54.4762,45.2169,0.56882227,-0.17961238,0.46584048,-0.21619793,34.5424,-0.03674904,78.5714,50.0,0.785714,0.5,1,378.0968,381.4374,384.7781,6.6813,0.0,528520884.471,-0.00284828,384.32954492,384.62900188,379.71819398,380.00765991,1706600.0,0.0,0.0,-2.85464478,-0.00745606,0.15385226,73,27793.0,25861.0,0.0,594.0,502.0,0.0
COST,2021-05-24,380.1448,0.55820314,0.00051717,5.052,5.6786,-0.6266,1,1,-1,80.4199,0,0.18305419,4.2714,1,0.48288617,58.1198,0,0.14711854,49.5527,48.4484,0.5156148,-0.09935886,0.50032225,0.06669983,33.5149,-0.03065801,71.4286,42.8571,0.714286,0.428571,1,378.197,381.3356,384.4742,6.2772,-1.0,528199755.7891,-0.00060797,383.62086284,385.0382193,381.17546528,382.73254395,1657000.0,0.0,0.0,2.72488403,0.0071706,0.14729072,75,15909.0,23528.0,0.0,374.0,473.0,0.0
COST,2021-05-25,380.8635,0.56207258,0.00188703,5.0616,5.5552,-0.4936,1,1,-1,83.9978,0,0.04259516,4.3178,1,0.01074621,63.5771,0,0.08583751,51.8294,61.8228,0.54021873,0.04392681,0.64303397,0.21633443,32.5902,-0.02837356,64.2857,35.7143,0.642857,0.357143,1,377.7013,381.8487,385.996,8.2947,0.0,529311736.7891,0.00210081,382.90221887,385.01824734,381.31519751,384.65893555,1379700.0,0.0,0.0,1.9263916,0.00503326,0.11060694,69,24174.0,22875.0,0.0,493.0,457.0,0.0
COST,2021-05-26,382.203,0.56928438,0.00350468,5.0306,5.4503,-0.4197,1,1,-1,103.6011,-1,0.18921903,4.5579,1,0.05267777,64.3001,0,0.01124415,62.1478,76.1723,0.65172801,0.16603001,0.79615051,0.18838213,32.3863,-0.00629587,57.1429,28.5714,0.571429,0.285714,1,379.5289,383.0385,386.548,7.0191,-1.0,528388157.6135,-0.00174792,385.13800921,387.02448748,384.29958458,384.89846802,1648000.0,0.0,0.0,0.23953247,0.00062271,0.14610012,66,23603.0,22226.0,0.0,497.0,446.0,0.0
COST,2021-05-27,382.9985,0.57356731,0.00207703,5.0986,5.3799,-0.2813,1,1,-1,97.45,0,-0.06312057,3.7372,1,-0.21960291,70.1104,-1,0.08287358,75.9856,89.9616,0.80127088,0.18211082,0.94328942,0.15327984,31.352,-0.03298992,50.0,21.4286,0.5,0.214286,1,379.2327,383.821,388.4094,9.1767,0.0,532277337.4384,0.00730668,384.40940267,387.04444723,382.78244763,386.77496338,4452000.0,0.0,0.0,1.87649536,0.0048753,0.51703884,68,21753.0,21410.0,0.0,510.0,447.0,0.0
COST,2021-05-28,382.3847,0.57026264,-0.00160519,4.3589,5.1757,-0.8168,1,1,-1,-16.9748,0,6.74086293,1.6609,1,-1.25010536,35.076,0,-0.998814,75.9753,61.7922,0.80115957,-0.00013557,0.64270745,-0.45587307,28.8881,-0.08529118,42.8571,14.2857,0.428571,0.142857,1,377.0251,383.3319,389.6387,12.6136,1.0,528997395.4091,-0.0062003,383.43122842,384.58906165,376.3245552,377.56222534,4681200.0,0.0,0.0,-9.21273804,-0.02381938,0.54735951,75,20334.0,20345.0,0.0,524.0,437.0,0.0
COST,2021-06-01,381.8127,0.56718302,-0.00149812,3.7265,4.8859,-1.1594,1,1,-1,-62.1554,0,0.72689742,-0.2874,-1,6.77905358,34.9813,0,-0.00270716,65.0422,43.3727,0.68300733,-0.16809241,0.44616192,-0.42467958,27.2144,-0.06150053,35.7143,7.1429,0.357143,0.071429,1,374.41,382.2899,390.1698,15.7598,0.0,529340628.7503,0.00064842,379.21913987,379.4886542,374.79743576,377.52233887,2117800.0,0.0,0.0,-0.03988647,-0.00010564,0.20824955,78,9242.0,15883.0,0.0,336.0,393.0,0.0
COST,2021-06-02,381.5912,0.56599048,-0.00058046,3.3764,4.584,-1.2075,1,1,-1,-26.1179,0,-1.37980083,1.4122,1,1.20351225,45.777,0,0.2358324,43.4193,25.093,0.44933214,-0.49800204,0.25110813,-0.72847806,24.9462,-0.09092367,28.5714,0.0,0.285714,0.0,1,373.6818,381.3336,388.9854,15.3036,0.0,530033173.9051,0.00130661,377.67204269,381.20542775,377.00328288,379.87789917,1881000.0,0.0,0.0,2.3555603,0.00623953,0.17692348,74,16756.0,14905.0,0.0,473.0,389.0,0.0
COST,2021-06-03,382.0114,0.56825281,0.00109997,3.3249,4.3322,-1.0073,1,1,-1,14.4105,0,2.8124215,3.0523,1,0.5373325,57.9165,0,0.20960348,37.4829,43.983,0.38517842,-0.15837622,0.45267414,0.42948412,22.9446,-0.08723621,21.4286,0.0,0.214286,0.0,1,373.8764,380.9843,388.0921,14.2157,0.0,531599901.4025,0.00294719,378.92969786,383.4711725,378.15112801,383.15176392,1780300.0,0.0,0.0,3.27386475,0.0086182,0.16360197,71,18823.0,14486.0,0.0,431.0,378.0,0.0
COST,2021-06-04,382.4046,0.57036978,0.00102823,3.5372,4.1732,-0.636,1,1,-1,103.2751,-1,0.86046491,1.2436,1,-1.45440656,67.9099,0,0.14715675,46.1077,69.2473,0.47838524,0.18705769,0.7222572,0.36484166,22.4416,-0.02241373,14.2857,78.5714,0.142857,0.785714,-1,373.8674,380.9883,388.1091,14.2417,0.0,533156539.5207,0.00291966,383.47116586,387.03449354,382.99205299,386.79492188,1765900.0,0.0,0.0,3.64315796,0.00950839,0.161697,74,18360.0,14204.0,0.0,522.0,378.0,0.0
COST,2021-06-07,382.3727,0.57019803,-8.343e-05,3.0964,3.9578,-0.8615,1,1,-1,-2.9179,0,36.39363926,-1.02,-1,2.21921569,43.0074,0,-0.57902826,60.6574,68.7418,0.6356215,0.23986686,0.71686325,-0.0073536,20.5203,-0.09362924,7.1429,71.4286,0.071429,0.714286,-1,374.9353,381.4135,387.8917,12.9564,0.0,531809243.4701,-0.00253342,384.74875332,385.72693062,377.86166991,379.68823242,2515800.0,0.0,0.0,-7.10668945,-0.01837327,0.26090062,75,10212.0,14087.0,0.0,338.0,378.0,0.0
COST,2021-06-08,381.9984,0.56818282,-0.00097985,2.6599,3.6982,-1.0383,1,1,-1,-53.0325,0,0.94497902,-0.4666,-1,-1.18602658,41.1528,0,-0.04506619,63.5486,52.6567,0.66686623,0.04549589,0.54522697,-0.3054711,19.1104,-0.07377658,0.0,64.2857,0.0,0.642857,-1,375.8567,381.7069,387.5571,11.7004,0.0,532029988.925,0.00041491,379.69822599,380.49671694,376.98331411,378.98956299,1553800.0,0.0,0.0,-0.69866943,-0.00184011,0.13363848,70,14390.0,14822.0,0.0,314.0,375.0,0.0
COST,2021-06-09,381.4574,0.56527011,-0.00141824,2.3084,3.4203,-1.1119,1,1,-1,-38.6393,0,-0.37250157,0.4707,1,1.99128957,42.3079,0,0.02730223,49.6295,27.49,0.51644477,-0.28046021,0.27668535,-0.91548563,17.5947,-0.08614526,42.8571,57.1429,0.428571,0.571429,-1,375.5553,381.5812,387.6071,12.0518,0.0,531507213.5836,-0.00098357,379.49858618,381.06565589,378.42062036,379.24905396,1398900.0,0.0,0.0,0.25949097,0.00068469,0.11314689,74,19189.0,15170.0,464.0,348.0,357.0,18.0
COST,2021-06-10,381.1969,0.56386759,-0.00068337,2.2495,3.1861,-0.9366,1,1,-1,-8.9214,0,-3.33108032,2.9044,1,0.83793555,55.2014,0,0.23357197,37.3081,31.7776,0.38328939,-0.33026072,0.32243625,0.13492523,16.1328,-0.09061663,35.7143,50.0,0.357143,0.5,-1,375.5259,381.4095,387.2931,11.7672,0.0,532657386.2397,0.00215931,379.55847154,382.64268623,378.7799322,382.29336548,1404000.0,0.0,0.0,3.04431152,0.00802721,0.11382157,73,16238.0,14801.0,1.0,380.0,350.0,0.0
COST,2021-06-11,380.6309,0.56082028,-0.001487,2.0838,2.9657,-0.8819,1,1,-1,-13.3623,0,0.33234548,0.606,1,-3.79273927,49.8172,0,-0.10807914,33.3817,40.8776,0.34085741,-0.11762133,0.41953792,0.22261581,15.0394,-0.07270237,28.5714,42.8571,0.285714,0.428571,-1,377.7709,380.2736,382.7763,5.0054,-1.0,532349536.9096,-0.00057828,383.14177065,383.14177065,379.8180146,381.11557007,1404200.0,0.0,0.0,-1.17779541,-0.00308087,0.11384803,77,13728.0,14139.0,0.0,343.0,324.0,0.0
COST,2021-06-14,381.1789,0.56377068,0.00143765,2.0839,2.7893,-0.7054,1,1,-1,-4.8819,0,-1.73711055,-0.1717,-1,4.52941176,58.1606,0,0.1434545,46.062,65.5309,0.47789137,0.27528766,0.6826013,0.37620878,13.7386,-0.09468214,21.4286,35.7143,0.214286,0.357143,-1,377.7263,380.9444,384.1624,6.4361,0.0,533853762.9299,0.00281767,380.07751758,383.26155125,378.3706952,383.04196167,1652600.0,0.0,0.0,1.9263916,0.00505461,0.14670865,81,8391.0,13191.0,0.0,221.0,295.0,0.0
COST,2021-06-15,381.7459,0.56682338,0.00148528,2.0721,2.6459,-0.5737,1,1,-1,34.8896,0,1.13992422,-0.013,-1,-12.20769231,58.8257,0,0.01130628,61.3449,77.6262,0.6430512,0.24913073,0.81166437,0.15581466,12.4335,-0.10496642,14.2857,28.5714,0.142857,0.285714,-1,378.8595,381.7848,384.71,5.8505,0.0,534603337.7873,0.00140211,383.04196766,383.78057332,380.84607183,383.19168091,1252000.0,0.0,0.0,0.14971924,0.00039087,0.09371362,78,13139.0,13012.0,0.0,313.0,295.0,0.0
COST,2021-06-16,381.6281,0.56618915,-0.00030868,1.681,2.4529,-0.7719,1,1,-1,-44.3405,0,1.78685626,-0.8882,-1,0.98536366,36.8562,0,-0.59608695,71.0732,70.0625,0.74818337,0.13687719,0.7309558,-0.10795647,13.1536,0.05474547,7.1429,21.4286,0.071429,0.214286,-1,378.3627,381.675,384.9873,6.6246,1.0,533700289.5463,-0.00169205,383.68075741,385.71694897,376.41437996,378.70010376,1801700.0,0.0,0.0,-4.49157715,-0.01172149,0.16643296,73,13532.0,12204.0,0.0,331.0,293.0,0.0
COST,2021-06-17,381.7159,0.56666186,0.00023001,1.7806,2.3185,-0.5378,1,1,-1,43.4031,0,2.02159754,1.3407,1,1.66248974,59.3663,0,0.37917303,70.9284,65.0964,0.74661854,-0.0020415,0.67796496,-0.0762884,13.784,0.04573418,0.0,14.2857,0.0,0.142857,-1,378.1963,382.0224,385.8484,7.6521,0.0,534587693.9622,0.00165998,379.66830213,385.74690389,378.50047783,384.03012085,1686500.0,0.0,0.0,5.33001709,0.01407451,0.15119325,75,13444.0,11805.0,0.0,268.0,277.0,0.0
COST,2021-06-18,381.0532,0.56309392,-0.00173913,1.5302,2.1608,-0.6306,1,1,-1,-13.1041,0,4.3121771,-0.7039,-1,2.90467396,44.8744,0,-0.32294359,61.3182,48.7957,0.64276266,-0.15672671,0.50402812,-0.33406017,14.3514,0.03953621,28.5714,7.1429,0.285714,0.071429,1,377.7609,381.8327,385.9045,8.1436,0.0,532032286.5965,-0.00480311,384.03011255,384.18981684,379.58842655,380.1673584,3415700.0,0.0,0.0,-3.86276245,-0.01005849,0.37994761,79,11723.0,11518.0,0.0,229.0,260.0,0.0
COST,2021-06-21,381.692,0.56653318,0.0016736,1.788,2.0862,-0.2983,1,1,-1,89.6727,0,1.14613255,1.597,1,1.44076393,62.4171,0,0.28105599,61.7185,71.2632,0.64708864,0.0064859,0.74376789,0.31527492,13.1213,-0.09374833,21.4286,0.0,0.214286,0.0,1,377.1128,382.4396,387.7664,10.6536,0.0,533274674.0,0.00232973,381.53478892,386.92467912,379.84794856,386.07626343,1631600.0,0.0,0.0,5.90890503,0.0155429,0.14393057,78,8518.0,11633.0,0.0,265.0,258.0,8.0
COST,2021-06-22,382.9377,0.57323996,0.00325301,2.3979,2.1486,0.2494,1,1,1,223.5099,-1,0.59879764,2.2767,1,0.29854614,72.3961,-1,0.13783892,65.5868,76.7016,0.68889273,0.05897986,0.80179841,0.07090334,13.8795,0.05462733,100.0,71.4286,1.0,0.714286,1,375.0349,384.0905,393.1461,18.1112,0.0,535000985.7173,0.00322674,386.29584856,391.76560608,385.83671778,391.44619751,1934800.0,0.0,0.0,5.36993408,0.013909,0.18404064,77,13919.0,11745.0,0.0,292.0,255.0,0.0
COST,2021-06-23,384.1364,0.5796937,0.00312051,2.8318,2.2852,0.5465,1,1,1,215.4986,-1,-0.03717565,1.71,1,-0.33140351,71.4701,-1,-0.01295647,80.3839,93.1869,0.8488026,0.18408039,0.97770503,0.17690577,14.9247,0.07003156,100.0,64.2857,1.0,0.642857,1,377.961,386.5979,395.2347,17.2737,0.0,534952416.1915,-9.079e-05,392.26467438,392.70385355,389.85917997,391.23660278,1538000.0,0.0,0.0,-0.20959473,-0.00053544,0.13154831,73,14440.0,11874.0,0.0,311.0,252.0,0.0
COST,2021-06-24,385.0407,0.5845624,0.00234858,3.1474,2.4576,0.6897,1,1,1,200.8822,-1,-0.07276105,1.6726,1,-0.0223604,71.6857,-1,0.00300757,86.0765,88.3411,0.91032161,0.06613419,0.92599785,-0.05485329,16.6242,0.10223048,100.0,57.1429,1.0,0.571429,1,379.1811,388.0591,396.9372,17.7561,0.0,533685834.8418,-0.00237327,392.68390596,394.76000078,391.06691147,391.33642578,1487300.0,0.0,0.0,0.099823,0.00025515,0.12484125,76,15415.0,12156.0,0.0,258.0,251.0,0.0
COST,2021-06-25,386.3064,0.59137686,0.00327641,3.553,2.6767,0.8763,1,1,1,172.5876,-1,-0.16394341,1.809,1,0.07540077,76.9884,-1,0.06887661,89.4513,86.8258,0.94679253,0.03772779,0.90982882,-0.01745219,17.776,0.06479523,92.8571,50.0,0.928571,0.5,1,385.7174,390.7801,395.8428,10.1254,0.0,535692367.1082,0.00374568,392.23472352,393.81175381,390.51794055,393.77185059,2056100.0,0.0,0.0,2.4354248,0.00622335,0.20008731,78,14327.0,12528.0,0.0,319.0,264.0,10.0
COST,2021-06-28,387.582,0.59824462,0.00329117,3.992,2.9398,1.0522,1,1,1,170.1592,-1,-0.01427134,4.8299,1,0.62545808,80.7396,-1,0.04646047,87.5784,87.5682,0.9265524,-0.02138541,0.91775061,0.00847796,19.8438,0.10420383,100.0,42.8571,1.0,0.428571,1,389.1113,392.7245,396.3376,7.2263,-1.0,536662790.1853,0.00180825,394.26093806,396.67642354,392.39444179,395.79806519,1645500.0,0.0,0.0,2.0262146,0.00514566,0.14576939,82,10878.0,13065.0,0.0,208.0,246.0,0.0
COST,2021-06-29,389.0673,0.60624139,0.00381759,4.4696,3.2457,1.2239,1,1,1,166.0091,-1,-0.02499923,5.4358,1,0.11146473,84.2881,-1,0.04209966,89.0112,92.6395,0.94203644,0.01609685,0.97186399,0.05474231,22.3259,0.11117581,100.0,35.7143,1.0,0.357143,1,388.8009,394.044,399.2871,10.4862,0.0,537687002.2154,0.00190485,395.55849195,398.69263149,394.73005832,398.04385376,1523600.0,0.0,0.0,2.24578857,0.00567408,0.12964335,81,16481.0,13431.0,0.0,273.0,244.0,0.0
COST,2021-06-30,390.6903,0.61497954,0.00415419,4.5444,3.5055,1.0389,1,1,1,130.1549,-1,-0.2754733,3.9623,1,-0.37187997,63.8862,0,-0.31934753,85.9008,77.4947,0.90842285,-0.03620921,0.81026119,-0.19543014,24.8588,0.10189148,100.0,28.5714,1.0,0.285714,1,390.3476,394.7827,399.2177,8.8701,-1.0,536153035.6524,-0.00286106,397.22537186,399.72069418,394.26092771,394.9296875,2031700.0,0.0,0.0,-3.11416626,-0.00782368,0.19685946,81,17899.0,13925.0,0.0,247.0,234.0,0.0
COST,2021-07-01,391.6664,0.6202348,0.00249217,4.4605,3.6965,0.764,1,1,1,94.8859,0,-0.37169906,2.777,1,-0.42682751,57.5265,0,-0.11055253,76.285,58.7207,0.80450645,-0.12605099,0.60993297,-0.3197169,26.233,0.0523844,92.8571,21.4286,0.928571,0.214286,1,392.1091,395.2737,398.4384,6.3293,0.0,535149433.5632,-0.00187537,395.55848634,396.94590018,393.14303136,393.79180908,1523400.0,0.0,0.0,-1.13787842,-0.00288122,0.12961689,68,18958.0,14431.0,0.0,221.0,229.0,0.0
COST,2021-07-02,393.4691,0.62994044,0.00458155,4.695,3.8962,0.7988,1,1,1,113.7616,-1,0.1659233,2.9469,1,0.05765381,71.3281,-1,0.19349457,63.1342,53.1871,0.66238788,-0.20829915,0.55088661,-0.10404027,28.4387,0.0775598,100.0,14.2857,1.0,0.142857,1,392.7012,396.1581,399.615,6.9138,-1.0,535508373.8032,0.00067028,395.46866995,400.02013561,395.36885096,398.193573,1676600.0,0.0,0.0,4.40176392,0.0111779,0.14988359,74,17357.0,14864.0,0.0,273.0,223.0,0.0
COST,2021-07-06,394.6729,0.63642164,0.00305012,4.8189,4.0807,0.7382,1,1,1,105.6441,-1,-0.07683818,4.8528,1,0.39274233,70.8063,-1,-0.0073694,57.0632,59.2818,0.59677956,-0.10639081,0.61592019,0.10280896,30.6028,0.07071575,100.0,7.1429,1.0,0.071429,1,392.8699,396.6212,400.3726,7.5027,-1.0,535119197.7054,-0.00072727,399.09188586,400.64896462,396.36698279,398.1137085,2113100.0,0.0,0.0,-0.0798645,-0.00020057,0.20762779,62,16904.0,15721.0,0.0,207.0,197.0,0.0
COST,2021-07-07,395.9205,0.64313865,0.00315114,5.3245,4.3295,0.995,1,1,1,133.037,-1,0.20590437,6.5789,1,0.26236909,82.4679,-1,0.14140775,63.1054,76.8473,0.66207664,0.09574775,0.8033531,0.22857667,33.6666,0.09100414,100.0,0.0,1.0,0.0,1,390.7516,397.7971,404.8425,14.0909,-1.0,536469639.8203,0.00251728,398.45309383,405.36012919,398.45309383,403.92282104,2308600.0,0.0,0.0,5.80911255,0.01459159,0.23349032,62,24672.0,16689.0,0.0,240.0,196.0,0.0
COST,2021-07-08,397.4357,0.6512964,0.00381244,5.8565,4.6349,1.2217,1,1,1,146.2349,-1,0.09025137,7.156,1,0.08064561,85.5335,-1,0.03584093,72.5319,81.4666,0.76394731,0.12996351,0.85264341,0.05670176,36.879,0.08710648,100.0,0.0,1.0,0.0,1,391.0763,400.0888,409.1012,18.0249,0.0,537489507.0651,0.00189746,402.74501913,407.8754164,402.40565895,406.38818359,2235500.0,0.0,0.0,2.46536255,0.00610355,0.22381998,61,30679.0,18363.0,0.0,200.0,193.0,0.0
COST,2021-07-09,399.462,0.66220589,0.00507257,6.6223,5.0324,1.5899,1,1,1,172.458,-1,0.15205499,7.6656,1,0.06647881,90.1045,-1,0.05072999,82.6672,89.6878,0.87347786,0.12260364,0.94036783,0.09166464,40.512,0.08967713,100.0,0.0,1.0,0.0,1,393.4061,403.6502,413.8943,20.4882,0.0,538621847.5407,0.00210229,407.78555939,413.22537421,406.82736415,411.59841919,2304200.0,0.0,0.0,5.2102356,0.01282083,0.23290824,64,29310.0,20071.0,0.0,271.0,193.0,0.0
COST,2021-07-12,400.7965,0.66939076,0.00332962,6.7893,5.3838,1.4055,1,1,1,134.9489,-1,-0.27795039,6.8224,1,-0.12359287,67.2559,0,-0.33972633,84.0807,81.0877,0.88875332,0.01681123,0.84860035,-0.10605924,41.6872,0.02819091,100.0,0.0,1.0,0.0,1,396.5978,405.4349,414.2719,17.6741,0.0,537830303.5405,-0.00147174,413.26532996,413.5747475,403.77311364,407.11685181,2491300.0,0.0,0.0,-4.48156738,-0.0108882,0.25765954,63,24449.0,24437.0,0.0,231.0,207.0,0.0
COST,2021-07-13,401.8465,0.67504391,0.00261294,6.7775,5.6625,1.115,1,1,1,107.4125,-1,-0.25636122,6.0715,1,-0.12367619,63.5756,0,-0.05788856,79.7295,68.413,0.84173061,-0.05457453,0.71335479,-0.18526742,42.7448,0.02474219,92.8571,0.0,0.928571,0.0,1,402.0539,407.0718,412.0898,10.0359,0.0,537873930.6629,8.111e-05,403.94280065,408.5242089,403.94280065,406.29837036,1540300.0,0.0,0.0,-0.81848145,-0.00201043,0.13185258,62,35897.0,27150.0,0.0,338.0,225.0,0.0
COST,2021-07-14,402.9605,0.68104162,0.00276454,6.9211,5.9142,1.0069,1,1,1,115.0622,-1,0.06648317,6.7828,1,0.1048682,70.6508,-1,0.10014324,69.2815,58.3438,0.72882076,-0.15080505,0.60591125,-0.17258389,43.9566,0.0275681,85.7143,0.0,0.857143,0.0,1,404.0689,408.1239,412.1789,8.11,0.0,538729638.7278,0.00158838,407.81552112,409.7019995,406.49801403,409.1829834,1265800.0,0.0,0.0,2.88461304,0.00709974,0.09553921,58,41216.0,29513.0,106.0,314.0,236.0,0.0
COST,2021-07-15,404.5725,0.68972054,0.00398445,7.1036,6.1521,0.9515,1,1,1,116.1707,-1,0.00954199,8.5422,1,0.20596568,74.6358,-1,0.05339261,63.0075,62.2655,0.66101865,-0.09957545,0.6477578,0.06298351,45.4148,0.03210848,78.5714,7.1429,0.785714,0.071429,1,404.8782,409.0561,413.2341,8.3559,0.0,540290506.7185,0.00288894,409.69199779,411.42876287,407.11683852,411.04946899,1894100.0,0.0,0.0,1.8664856,0.00456149,0.17865647,59,42873.0,31255.0,112.0,306.0,251.0,0.0
