,COST,COST,COST,COST,COST,COST,SBUX,SBUX,SBUX,SBUX,SBUX,SBUX,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL,ASML,ASML,ASML,ASML,ASML,ASML
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-25,385.7900085449219,388.3399963378906,385.55999755859375,387.75,375.5978698730469,2034200,98.5,98.54000091552734,97.94000244140625,98.19999694824219,97.01961517333984,4027100,115.55000305175781,116.75,115.16999816894531,116.02999877929688,115.48738098144531,76499200,423.260009765625,424.67999267578125,420.75,423.4800109863281,422.2476806640625,308200
2020-11-27,390.4599914550781,390.6700134277344,387.75,388.3900146484375,376.21783447265625,1329400,98.4800033569336,98.9800033569336,98.27999877929688,98.66000366210938,97.47410583496094,2169700,116.56999969482422,117.48999786376953,116.22000122070312,116.58999633789062,116.04476165771484,46691300,429.3299865722656,438.7200012207031,428.7799987792969,437.7699890136719,436.4960632324219,432500
2020-11-30,391.75,393.1499938964844,385.2300109863281,391.7699890136719,379.4918518066406,3733800,98.19999694824219,98.29000091552734,96.95999908447266,98.0199966430664,96.84178161621094,5197300,116.97000122070312,120.97000122070312,116.80999755859375,119.05000305175781,118.4932632446289,169410200,440.5400085449219,441.2900085449219,433.6700134277344,437.7300109863281,436.4562072753906,508500
2020-12-01,384.5,388.07000732421875,381.17999267578125,387.55999755859375,385.247314453125,2996800,99.0,99.26000213623047,98.25,98.81999969482422,97.63217163085938,4970000,121.01000213623047,123.47000122070312,120.01000213623047,122.72000122070312,122.14610290527344,127728200,447.1000061035156,451.7300109863281,444.4800109863281,449.239990234375,447.9327087402344,685100
2020-12-02,385.4700012207031,386.8800048828125,381.57000732421875,383.5,381.2115478515625,2212800,98.51000213623047,99.04000091552734,98.20999908447266,98.91000366210938,97.7210922241211,3377900,122.0199966430664,123.37000274658203,120.88999938964844,123.08000183105469,122.5044174194336,89004200,447.1600036621094,452.1099853515625,444.260009765625,451.0,449.6875915527344,1050700
2020-12-03,378.0,378.7300109863281,373.2799987792969,374.04998779296875,371.81793212890625,3976400,99.0199966430664,101.0,98.97000122070312,100.11000061035156,98.90666961669922,6264100,123.5199966430664,123.77999877929688,122.20999908447266,122.94000244140625,122.36507415771484,78967600,457.010009765625,459.2200012207031,452.30999755859375,452.8999938964844,451.5820617675781,677900
2020-12-04,375.2099914550781,375.30999755859375,371.8900146484375,373.42999267578125,371.20166015625,2839700,101.3499984741211,102.94000244140625,101.06999969482422,102.27999877929688,101.05057525634766,6952700,122.5999984741211,122.86000061035156,121.5199966430664,122.25,121.67829132080078,78260400,454.0,464.5,453.4700012207031,464.3900146484375,463.03863525390625,660800
2020-12-07,374.2699890136719,376.5,372.6499938964844,373.3299865722656,371.10223388671875,2652900,102.01000213623047,102.22000122070312,100.69000244140625,101.41000366210938,100.19104766845703,4514800,122.30999755859375,124.56999969482422,122.25,123.75,123.17127990722656,86712000,464.55999755859375,471.010009765625,464.1000061035156,469.7300109863281,468.36309814453125,632900
2020-12-08,373.95001220703125,379.5199890136719,370.75,377.6000061035156,375.34674072265625,2685500,100.37000274658203,101.56999969482422,100.01000213623047,101.20999908447266,99.99344635009766,3911300,124.37000274658203,124.9800033569336,123.08999633789062,124.37999725341797,123.79833221435547,82225500,465.9200134277344,470.8500061035156,464.94000244140625,468.57000732421875,467.2064514160156,738800
2020-12-09,379.8800048828125,381.0,372.79998779296875,374.2900085449219,372.0564880371094,2461600,101.94000244140625,102.20999908447266,100.0999984741211,100.4000015258789,99.19318389892578,6629900,124.52999877929688,125.94999694824219,121.0,121.77999877929688,121.21049499511719,115089200,463.79998779296875,465.9599914550781,450.5199890136719,452.8900146484375,451.57208251953125,868800
2020-12-10,374.2900085449219,375.0,371.55999755859375,372.7900085449219,370.5654602050781,2566300,103.51000213623047,106.08999633789062,102.75,105.38999938964844,104.12319946289062,12939200,120.5,123.87000274658203,120.1500015258789,123.23999786376953,122.66366577148438,81312200,451.1400146484375,458.8800048828125,449.1199951171875,457.79998779296875,456.4677734375,539300
2020-12-11,379.7699890136719,379.7699890136719,372.5400085449219,375.1000061035156,372.8616638183594,3483900,104.41000366210938,104.77999877929688,102.33000183105469,103.0,101.76192474365234,6262600,122.43000030517578,122.76000213623047,120.55000305175781,122.41000366210938,121.83755493164062,86939800,453.80999755859375,457.1499938964844,451.8399963378906,452.6300048828125,451.3128356933594,512100
2020-12-14,376.55999755859375,378.17999267578125,373.2099914550781,374.3800048828125,372.14599609375,2778400,103.83000183105469,104.70999908447266,103.25,103.31999969482422,102.07807922363281,5156200,122.5999984741211,123.3499984741211,121.54000091552734,121.77999877929688,121.21049499511719,79184500,452.3399963378906,456.82000732421875,452.1700134277344,452.989990234375,451.6717834472656,546100
2020-12-15,374.5,375.69000244140625,369.29998779296875,371.8800048828125,369.660888671875,2133900,104.23999786376953,104.86000061035156,103.77999877929688,104.18000030517578,102.92774200439453,5195200,124.33999633789062,127.9000015258789,124.12999725341797,127.87999725341797,127.28197479248047,157243700,464.510009765625,469.6199951171875,461.8900146484375,469.29998779296875,467.934326171875,639200
2020-12-16,371.1600036621094,372.8399963378906,368.8500061035156,369.44000244140625,367.23541259765625,2385100,104.0999984741211,104.80000305175781,102.72000122070312,103.2699966430664,102.02867889404297,6409300,127.41000366210938,128.3699951171875,126.55999755859375,127.80999755859375,127.21229553222656,98208600,467.989990234375,472.239990234375,465.010009765625,471.5299987792969,470.1578369140625,524900
2020-12-17,370.260009765625,370.9700012207031,368.0,370.2900085449219,368.08038330078125,2314200,103.55000305175781,104.04000091552734,102.61000061035156,103.20999908447266,101.96940612792969,4535700,128.89999389648438,129.5800018310547,128.0399932861328,128.6999969482422,128.09812927246094,94359800,478.7300109863281,481.32000732421875,476.010009765625,477.29998779296875,475.9110412597656,477300
2020-12-18,371.1000061035156,371.3599853515625,365.92999267578125,367.0,364.80999755859375,4140000,103.33000183105469,104.11000061035156,102.94999694824219,103.27999877929688,102.03856658935547,10215000,128.9600067138672,129.10000610351562,126.12000274658203,126.66000366210938,126.06768035888672,192541500,478.489990234375,479.45001220703125,474.32000732421875,477.239990234375,475.8512268066406,730700
2020-12-21,365.0899963378906,366.1199951171875,361.80999755859375,364.9700012207031,362.7921142578125,2329700,101.22000122070312,103.1500015258789,100.0199966430664,102.94000244140625,101.7026596069336,7175900,125.0199966430664,128.30999755859375,123.44999694824219,128.22999572753906,127.63033294677734,121251600,460.260009765625,472.2799987792969,459.4800109863281,472.260009765625,470.8857116699219,622800
2020-12-22,364.1000061035156,364.760009765625,360.6099853515625,362.0299987792969,359.8696594238281,2105500,102.12000274658203,103.16999816894531,101.88999938964844,102.41000366210938,101.17902374267578,4302700,131.61000061035156,134.41000366210938,129.64999389648438,131.8800048828125,131.2632598876953,168904800,473.4800109863281,478.6199951171875,472.95001220703125,476.17999267578125,474.7943115234375,431300
2020-12-23,362.45001220703125,363.1000061035156,359.5,361.8900146484375,359.7304992675781,1782100,102.29000091552734,102.69000244140625,101.97000122070312,102.05999755859375,100.8332290649414,3817300,132.16000366210938,132.42999267578125,130.77999877929688,130.9600067138672,130.34756469726562,88223700,478.94000244140625,480.3900146484375,474.20001220703125,474.6199951171875,473.23883056640625,389200
2020-12-24,361.4100036621094,365.3399963378906,361.4100036621094,364.5799865722656,362.4044189453125,972500,102.30000305175781,102.36000061035156,101.68000030517578,102.01000213623047,100.78382873535156,1949200,131.32000732421875,133.4600067138672,131.10000610351562,131.97000122070312,131.35284423828125,54930100,478.95001220703125,484.6000061035156,477.0799865722656,483.0899963378906,481.6842041015625,271900
2020-12-28,365.5,371.69000244140625,365.0799865722656,371.05999755859375,368.84576416015625,3207700,102.91999816894531,104.37999725341797,102.30999755859375,104.33999633789062,103.08582305908203,5055200,133.99000549316406,137.33999633789062,133.50999450683594,136.69000244140625,136.05078125,124486200,487.1400146484375,488.7200012207031,478.42999267578125,480.239990234375,478.84246826171875,449300
2020-12-29,372.25,373.260009765625,370.260009765625,372.7200012207031,370.495849609375,2072600,104.88999938964844,105.77999877929688,104.47000122070312,105.62999725341797,104.36031341552734,4780900,138.0500030517578,138.7899932861328,134.33999633789062,134.8699951171875,134.23927307128906,121047300,489.45001220703125,489.45001220703125,482.510009765625,484.010009765625,482.6015319824219,377200
2020-12-30,374.20001220703125,375.8599853515625,373.2799987792969,374.45001220703125,372.2155456542969,1778000,105.98999786376953,106.62000274658203,105.77999877929688,105.97000122070312,104.69623565673828,3654100,135.5800018310547,135.99000549316406,133.39999389648438,133.72000122070312,133.09466552734375,96452100,488.1300048828125,492.6600036621094,488.0,489.9100036621094,488.4843444824219,381900
2020-12-31,374.989990234375,377.0400085449219,372.4599914550781,376.7799987792969,374.5316162109375,1628900,106.0,107.13999938964844,105.62000274658203,106.9800033569336,105.694091796875,3566300,134.0800018310547,134.74000549316406,131.72000122070312,132.69000244140625,132.06947326660156,99116600,490.0,490.5199890136719,483.45001220703125,487.7200012207031,486.30072021484375,312700
2021-01-04,377.42999267578125,381.54998779296875,374.80999755859375,380.1499938964844,377.88153076171875,3322200,107.66000366210938,107.75,102.13999938964844,103.0999984741211,101.86072540283203,8041500,133.52000427246094,133.61000061035156,126.76000213623047,129.41000366210938,128.80482482910156,143301900,499.989990234375,504.75,490.7099914550781,500.0,498.54498291015625,1527600
2021-01-05,378.8599853515625,380.2099914550781,375.25,375.739990234375,373.4978332519531,2748400,102.91999816894531,104.26000213623047,102.80000305175781,103.44000244140625,102.19664001464844,5721900,128.88999938964844,131.74000549316406,128.42999267578125,131.00999450683594,130.39730834960938,97664900,494.1600036621094,505.3599853515625,493.8900146484375,505.3599853515625,503.8893737792969,1029900
2021-01-06,373.82000732421875,375.79998779296875,369.6499938964844,370.0199890136719,367.8119812011719,2661400,102.98999786376953,105.20999908447266,102.91000366210938,104.19000244140625,102.9376220703125,5017200,127.72000122070312,131.0500030517578,126.37999725341797,126.5999984741211,126.0079574584961,155088000,491.8500061035156,499.8399963378906,489.739990234375,490.2200012207031,488.79345703125,977900
2021-01-07,371.010009765625,371.6499938964844,366.7900085449219,367.9200134277344,365.72454833984375,2849500,104.48999786376953,104.63999938964844,102.94999694824219,103.3499984741211,102.10771942138672,5057000,128.36000061035156,131.6300048828125,127.86000061035156,130.9199981689453,130.3077392578125,109578200,495.9700012207031,503.2200012207031,495.5199890136719,501.42999267578125,499.9708251953125,936200
2021-01-08,368.1199951171875,370.260009765625,364.2900085449219,369.94000244140625,367.73248291015625,2599700,103.86000061035156,105.76000213623047,103.41999816894531,105.66999816894531,104.39983367919922,5869700,132.42999267578125,132.6300048828125,130.22999572753906,132.0500030517578,131.43246459960938,105158200,512.5900268554688,514.280029296875,501.7099914550781,508.739990234375,507.2595520019531,734500
2021-01-11,368.5799865722656,371.0,363.8599853515625,364.010009765625,361.83782958984375,2562500,105.0999984741211,105.63999938964844,104.2699966430664,104.5999984741211,103.34268951416016,4257400,129.19000244140625,130.1699981689453,128.5,128.97999572753906,128.37681579589844,100384500,500.5,508.9100036621094,499.42999267578125,507.95001220703125,506.47186279296875,703000
2021-01-12,364.0,365.07000732421875,360.25,364.20001220703125,362.0267333984375,2387600,104.01000213623047,104.31999969482422,102.30999755859375,102.81999969482422,101.58409118652344,4332600,128.5,129.69000244140625,126.86000061035156,128.8000030517578,128.19766235351562,91951100,507.1000061035156,514.7899780273438,503.5,513.9299926757812,512.4344482421875,651700
2021-01-13,364.3699951171875,368.739990234375,363.0,366.95001220703125,364.76031494140625,1968800,102.31999969482422,103.37999725341797,101.48999786376953,102.88999938964844,101.65325164794922,4804500,128.75999450683594,131.4499969482422,128.49000549316406,130.88999938964844,130.27789306640625,88636800,511.2099914550781,515.6099853515625,509.3800048828125,514.0599975585938,512.5640869140625,513700
2021-01-14,366.0,366.5,361.55999755859375,362.3500061035156,360.187744140625,2363900,103.80000305175781,104.19000244140625,101.70999908447266,101.81999969482422,100.59610748291016,4528300,130.8000030517578,131.0,128.75999450683594,128.91000366210938,128.30714416503906,90221800,530.1599731445312,546.4000244140625,529.8900146484375,544.6500244140625,543.0650634765625,1450300
2021-01-15,361.05999755859375,364.9100036621094,360.79998779296875,362.1600036621094,359.9988708496094,2340400,101.37999725341797,102.69000244140625,101.20999908447266,102.33000183105469,101.0999755859375,5522900,128.77999877929688,130.22000122070312,127.0,127.13999938964844,126.5454330444336,111598500,532.3099975585938,536.8499755859375,525.3599853515625,527.5,525.9649658203125,869200
2021-01-19,362.3599853515625,362.95001220703125,352.44000244140625,354.4700012207031,352.3547668457031,4533800,102.80000305175781,103.5999984741211,101.33999633789062,102.54000091552734,101.30746459960938,6519600,127.77999877929688,128.7100067138672,126.94000244140625,127.83000183105469,127.23220825195312,90757300,533.0,550.47998046875,530.6099853515625,549.5,547.9009399414062,1504000
2021-01-20,354.3900146484375,361.8999938964844,353.4100036621094,361.29998779296875,359.14404296875,2767200,102.41000366210938,105.8499984741211,102.19999694824219,105.45999908447266,104.19235229492188,5844300,128.66000366210938,132.49000549316406,128.5500030517578,132.02999877929688,131.4125518798828,104319500,555.5700073242188,558.1599731445312,543.1599731445312,549.3800048828125,547.7813110351562,1121900
2021-01-21,361.29998779296875,363.989990234375,359.94000244140625,362.79998779296875,360.63507080078125,2121600,105.45999908447266,105.48999786376953,104.44999694824219,104.58000183105469,103.32293701171875,5731500,133.8000030517578,139.6699981689453,133.58999633789062,136.8699951171875,136.22991943359375,120150900,568.0,573.7999877929688,565.6099853515625,570.739990234375,569.0791015625,1272100
2021-01-22,363.20001220703125,364.6300048828125,359.8500061035156,362.29998779296875,360.1380310058594,1960300,104.16000366210938,104.47000122070312,103.05999755859375,103.91000366210938,102.66099548339844,5231600,136.27999877929688,139.85000610351562,135.02000427246094,139.07000732421875,138.4196319580078,114459400,563.489990234375,570.7100219726562,562.7899780273438,569.4500122070312,567.7929077148438,901600
2021-01-25,360.8599853515625,361.9599914550781,356.82000732421875,361.8800048828125,359.7205505371094,2735900,103.75,103.94999694824219,102.16999816894531,103.44999694824219,102.20651245117188,5009000,143.07000732421875,145.08999633789062,136.5399932861328,142.9199981689453,142.2516326904297,157611700,562.1500244140625,568.219970703125,554.1199951171875,567.6099853515625,565.958251953125,966500
2021-01-26,360.20001220703125,365.8999938964844,358.8800048828125,364.9800109863281,362.80206298828125,1807000,103.4000015258789,105.20999908447266,103.23999786376953,104.69000244140625,103.4316177368164,7195300,143.60000610351562,144.3000030517578,141.3699951171875,143.16000366210938,142.49050903320312,98390600,563.1799926757812,563.6500244140625,548.4400024414062,549.0,547.4024047851562,887700
2021-01-27,362.989990234375,365.79998779296875,354.8500061035156,356.3900146484375,354.26336669921875,3120800,101.4800033569336,101.77999877929688,96.7300033569336,97.87000274658203,96.69359588623047,18139500,143.42999267578125,144.3000030517578,140.41000366210938,142.05999755859375,141.39564514160156,140843800,534.969970703125,539.52001953125,522.5,524.6300048828125,523.1033325195312,1506800
2021-01-28,356.8500061035156,361.6099853515625,356.07000732421875,357.05999755859375,354.9292907714844,2251100,98.94000244140625,100.52999877929688,98.0999984741211,98.1500015258789,96.97022247314453,8868200,139.52000427246094,141.99000549316406,136.6999969482422,137.08999633789062,136.4488983154297,142621100,542.1099853515625,553.8400268554688,537.3800048828125,547.219970703125,545.6275634765625,968600
2021-01-29,354.75,356.2900085449219,351.8800048828125,352.42999267578125,350.3269348144531,2598700,97.38999938964844,97.79000091552734,95.91999816894531,96.80999755859375,95.64633178710938,8203000,135.8300018310547,136.74000549316406,130.2100067138672,131.9600067138672,131.3428955078125,177523800,540.9600219726562,543.5,528.2999877929688,534.1599731445312,532.6055297851562,867300
2021-02-01,351.2099914550781,352.7900085449219,349.2099914550781,350.5199890136719,348.4283142089844,2371200,96.98999786376953,99.62000274658203,96.91999816894531,98.58000183105469,97.39505767822266,7206300,133.75,135.3800048828125,130.92999267578125,134.13999938964844,133.51271057128906,106239800,547.4000244140625,555.469970703125,544.530029296875,554.3900146484375,552.7767333984375,849600
2021-02-02,351.760009765625,357.70001220703125,350.7200012207031,355.5799865722656,353.4581298828125,1905000,99.05000305175781,102.4800033569336,98.77999877929688,101.6500015258789,100.42815399169922,6917700,135.72999572753906,136.30999755859375,134.61000061035156,134.99000549316406,134.35873413085938,83305400,553.780029296875,556.7899780273438,549.4500122070312,553.5,551.8892822265625,721600
2021-02-03,356.2300109863281,357.5299987792969,353.2099914550781,355.2099914550781,353.09033203125,1759800,101.25,102.6500015258789,100.80999755859375,101.0199966430664,99.80572509765625,3934800,135.75999450683594,135.77000427246094,133.61000061035156,133.94000244140625,133.31362915039062,89880900,551.2899780273438,551.719970703125,541.9500122070312,542.9099731445312,541.330078125,635400
2021-02-04,356.7099914550781,358.3800048828125,353.8500061035156,355.8500061035156,354.4250183105469,3411600,101.36000061035156,104.23999786376953,101.11000061035156,103.63999938964844,102.39424133300781,6926800,136.3000030517578,137.39999389648438,134.58999633789062,137.38999938964844,136.74749755859375,84183100,546.9600219726562,555.97998046875,544.280029296875,555.4400024414062,553.8236694335938,554500
2021-02-05,356.54998779296875,356.8500061035156,354.1000061035156,355.1700134277344,353.7477111816406,2165600,105.08999633789062,107.54000091552734,104.77999877929688,106.4800033569336,105.20010375976562,8072100,137.35000610351562,137.4199981689453,135.86000061035156,136.75999450683594,136.3238525390625,75693800,554.9600219726562,556.1400146484375,551.02001953125,552.8099975585938,551.2012939453125,461700
2021-02-08,356.57000732421875,360.0400085449219,355.57000732421875,359.8299865722656,358.3890380859375,2520700,106.41999816894531,106.52999877929688,105.33999633789062,106.26000213623047,104.98274993896484,4836600,136.02999877929688,136.9600067138672,134.9199981689453,136.91000366210938,136.47337341308594,71297200,557.969970703125,566.9299926757812,557.969970703125,564.0,562.3587646484375,716900
2021-02-09,360.0400085449219,361.6700134277344,358.29998779296875,359.55999755859375,358.1201171875,2154000,106.0,106.83000183105469,105.22000122070312,106.22000122070312,104.94322204589844,4095200,136.6199951171875,137.8800048828125,135.85000610351562,136.00999450683594,135.57623291015625,76774200,566.5399780273438,571.9299926757812,565.5,565.5,563.8543701171875,483300
2021-02-10,361.0,361.0,355.1199951171875,356.1199951171875,354.69390869140625,2162400,106.77999877929688,106.9000015258789,104.93000030517578,105.87000274658203,104.59742736816406,4293200,136.47999572753906,136.99000549316406,134.39999389648438,135.38999938964844,134.95822143554688,73046600,571.4299926757812,573.0599975585938,559.7000122070312,566.8900146484375,565.2403564453125,458600
2021-02-11,355.7300109863281,356.5,351.3900146484375,352.20001220703125,350.78961181640625,2088400,106.12000274658203,106.2300033569336,105.02999877929688,105.86000061035156,104.5875473022461,2976000,135.89999389648438,136.38999938964844,133.77000427246094,135.1300048828125,134.6990509033203,64280000,574.6300048828125,591.7899780273438,573.8300170898438,591.510009765625,589.7886962890625,975400
2021-02-12,351.989990234375,352.9800109863281,350.1000061035156,352.75,351.33740234375,2096600,105.73999786376953,105.94000244140625,104.72000122070312,105.30000305175781,104.0342788696289,3169800,134.35000610351562,135.52999877929688,133.69000244140625,135.3699951171875,134.9382781982422,60145100,591.969970703125,601.4600219726562,589.1500244140625,597.989990234375,596.2498168945312,732400
2021-02-16,353.0799865722656,355.3599853515625,352.0400085449219,354.0,352.5823974609375,1829000,104.87999725341797,106.58999633789062,104.69999694824219,106.1500015258789,104.87406158447266,4928100,135.49000549316406,136.00999450683594,132.7899932861328,133.19000244140625,132.76524353027344,80576300,605.5800170898438,608.7100219726562,599.1699829101562,603.1400146484375,601.3848876953125,621600
2021-02-17,353.1099853515625,358.1700134277344,351.9100036621094,358.0400085449219,356.606201171875,2143000,105.11000061035156,105.45999908447266,104.1500015258789,104.44000244140625,103.62390899658203,5733800,131.25,132.22000122070312,129.47000122070312,130.83999633789062,130.4227294921875,97918500,598.3499755859375,598.47998046875,581.4600219726562,587.5800170898438,585.8701782226562,825100
2021-02-18,352.2799987792969,358.20001220703125,352.2799987792969,356.9200134277344,355.49072265625,1914900,103.77999877929688,105.33999633789062,103.41000366210938,104.97000122070312,104.14977264404297,4098700,129.1999969482422,130.0,127.41000366210938,129.7100067138672,129.2963409423828,96856700,584.3599853515625,589.4600219726562,576.0499877929688,582.47998046875,580.7849731445312,716800
2021-02-19,356.69000244140625,357.92999267578125,354.5799865722656,354.7699890136719,353.34930419921875,1839400,104.75,105.27999877929688,103.22000122070312,103.37000274658203,102.56227111816406,4128900,130.24000549316406,130.7100067138672,128.8000030517578,129.8699951171875,129.455810546875,87668800,591.8400268554688,600.75,589.3900146484375,594.4000244140625,592.6702880859375,821500
2021-02-22,352.75,353.2900085449219,348.82000732421875,350.2099914550781,348.80755615234375,2215600,102.98999786376953,102.98999786376953,101.75,101.80999755859375,101.01445770263672,5211800,128.00999450683594,129.72000122070312,125.5999984741211,126.0,125.59815979003906,103916400,587.6199951171875,590.1199951171875,576.5,578.5,576.8165283203125,753400
2021-02-23,349.79998779296875,351.0,342.0299987792969,342.1499938964844,340.77984619140625,3692600,103.33999633789062,103.33999633789062,99.93000030517578,101.37000274658203,100.5779037475586,8740300,123.76000213623047,126.70999908447266,118.38999938964844,125.86000061035156,125.45861053466797,158273000,571.719970703125,579.1799926757812,560.1300048828125,576.0700073242188,574.3936157226562,1004800
2021-02-24,341.7900085449219,342.5,337.8900146484375,340.70001220703125,339.3356628417969,3305800,101.16000366210938,104.51000213623047,100.5999984741211,104.37999725341797,103.56436920166016,7542700,124.94000244140625,125.55999755859375,122.2300033569336,125.3499984741211,124.95024108886719,111039900,573.3400268554688,595.9600219726562,565.5499877929688,595.010009765625,593.2785034179688,1023000
2021-02-25,340.8500061035156,343.0,333.3500061035156,333.8999938964844,332.5628662109375,3618100,104.0,105.7699966430664,103.11000061035156,103.47000122070312,102.66149139404297,7534000,124.68000030517578,126.45999908447266,120.54000091552734,120.98999786376953,120.60414123535156,148199500,582.6300048828125,586.4000244140625,559.6599731445312,559.77001953125,558.1410522460938,1288900
2021-02-26,335.510009765625,335.8900146484375,330.94000244140625,331.0,329.67449951171875,3362200,104.1500015258789,109.4800033569336,103.68000030517578,108.02999877929688,107.18585205078125,15122900,122.58999633789062,124.8499984741211,121.19999694824219,121.26000213623047,120.87328338623047,164560400,572.3400268554688,573.489990234375,560.7000122070312,567.0900268554688,565.4397583007812,946500
2021-03-01,335.2099914550781,336.0,331.3599853515625,331.7699890136719,330.44140625,4653200,108.5999984741211,110.47000122070312,106.54000091552734,106.87000274658203,106.03492736816406,7930300,123.75,127.93000030517578,122.79000091552734,127.79000091552734,127.38245391845703,116307900,572.3699951171875,584.3599853515625,568.8599853515625,583.5499877929688,581.8518676757812,679500
2021-03-02,333.69000244140625,334.69000244140625,328.4200134277344,328.4599914550781,327.1446533203125,4660100,107.30999755859375,108.25,105.81999969482422,107.19999694824219,106.36233520507812,5016800,128.41000366210938,128.72000122070312,125.01000213623047,125.12000274658203,124.72097778320312,102260900,579.030029296875,579.8699951171875,563.0,563.1400146484375,561.5012817382812,696100
2021-03-03,328.1700134277344,328.4200134277344,323.760009765625,323.9200134277344,322.62286376953125,4064200,106.94000244140625,107.95999908447266,106.12000274658203,106.22000122070312,105.38999938964844,5313400,124.80999755859375,125.70999908447266,121.83999633789062,122.05999755859375,121.67073059082031,112966300,564.5900268554688,565.9500122070312,541.2000122070312,543.5999755859375,542.01806640625,1006900
2021-03-04,323.3699951171875,325.6000061035156,315.0400085449219,319.0400085449219,317.76239013671875,5501200,106.26000213623047,107.16999816894531,103.8499984741211,104.88999938964844,104.07038879394531,7211800,121.75,123.5999984741211,118.62000274658203,120.12999725341797,119.74687957763672,178155000,537.8499755859375,541.3300170898438,502.0899963378906,510.5,509.0144348144531,1702500
2021-03-05,315.3299865722656,318.42999267578125,307.0,317.32000732421875,316.0492858886719,8102800,106.05999755859375,106.05999755859375,102.75,105.19999694824219,104.37796783447266,5559900,120.9800033569336,121.94000244140625,117.56999969482422,121.41999816894531,121.03276824951172,153766600,527.969970703125,530.8499755859375,508.3299865722656,527.0399780273438,525.5062866210938,1370100
2021-03-08,318.9100036621094,322.3299865722656,310.9200134277344,311.4200134277344,310.1729431152344,4873500,104.80000305175781,106.88999938964844,104.2300033569336,105.02999877929688,104.20928955078125,5119500,120.93000030517578,121.0,116.20999908447266,116.36000061035156,115.98890686035156,154376600,526.4400024414062,529.1699829101562,501.1099853515625,502.19000244140625,500.7286071777344,1180700
2021-03-09,313.760009765625,320.2799987792969,312.7099914550781,318.7799987792969,317.50341796875,5426800,106.27999877929688,107.97000122070312,105.83000183105469,106.55000305175781,105.71742248535156,5510900,119.02999877929688,122.05999755859375,118.79000091552734,121.08999633789062,120.70381927490234,129525800,527.6400146484375,543.2100219726562,524.9500122070312,539.52001953125,537.9500122070312,1240500
2021-03-10,321.1400146484375,327.3900146484375,317.32000732421875,323.8299865722656,322.533203125,4523500,107.22000122070312,109.06999969482422,106.95999908447266,107.77999877929688,106.93780517578125,6077000,121.69000244140625,122.16999816894531,119.44999694824219,119.9800033569336,119.59736633300781,111943300,540.0800170898438,541.8200073242188,521.1099853515625,523.3300170898438,521.80712890625,876500
2021-03-11,330.4100036621094,331.25,326.7200012207031,328.6499938964844,327.3338928222656,4338900,108.41000366210938,108.56999969482422,107.26000213623047,107.31999969482422,106.48139953613281,4670700,122.54000091552734,123.20999908447266,121.26000213623047,121.95999908447266,121.571044921875,103026500,546.989990234375,548.489990234375,540.010009765625,544.4000244140625,542.8157958984375,1009700
2021-03-12,328.1000061035156,331.6300048828125,325.6000061035156,331.1400146484375,329.81396484375,3182100,107.41999816894531,107.98999786376953,106.58000183105469,107.80999755859375,106.96756744384766,3356000,120.4000015258789,121.16999816894531,119.16000366210938,121.02999877929688,120.64401245117188,88105100,534.1199951171875,539.0800170898438,528.5999755859375,537.6300048828125,536.0654907226562,714900
2021-03-15,333.6000061035156,333.67999267578125,327.32000732421875,330.510009765625,329.18646240234375,3243000,107.88999938964844,108.94999694824219,107.05999755859375,108.9000015258789,108.04905700683594,7107300,121.41000366210938,124.0,120.41999816894531,123.98999786376953,123.59456634521484,92403800,538.6699829101562,547.7999877929688,536.010009765625,547.1900024414062,545.59765625,582400
2021-03-16,329.6700134277344,330.0299987792969,326.6400146484375,327.25,325.93951416015625,3066700,110.56999969482422,112.33999633789062,109.88999938964844,111.33999633789062,110.46998596191406,11376200,125.69999694824219,127.22000122070312,124.72000122070312,125.56999969482422,125.1695327758789,115227900,546.3800048828125,555.72998046875,545.9600219726562,549.3800048828125,547.7813110351562,651600
2021-03-17,326.0,330.5,324.1199951171875,329.19000244140625,327.8717346191406,2672400,111.30999755859375,111.45999908447266,108.93000030517578,110.45999908447266,109.59687042236328,10128400,124.05000305175781,125.86000061035156,122.33999633789062,124.76000213623047,124.36212158203125,111932600,548.219970703125,566.0499877929688,542.8599853515625,559.5700073242188,557.941650390625,841400
2021-03-18,326.4800109863281,328.1400146484375,322.3800048828125,322.9800109863281,321.6866149902344,2736900,109.27999877929688,110.2699966430664,107.5,107.62000274658203,106.77906036376953,7813400,122.87999725341797,123.18000030517578,120.31999969482422,120.52999877929688,120.1456069946289,121229700,547.97998046875,552.47998046875,539.02001953125,539.1900024414062,537.6209716796875,790000
2021-03-19,323.6099853515625,329.25,322.3900146484375,328.9100036621094,327.5928649902344,4859300,108.3499984741211,108.8499984741211,105.83000183105469,106.33999633789062,105.5090560913086,21452000,119.9000015258789,121.43000030517578,119.68000030517578,119.98999786376953,119.60733032226562,185549500,544.6900024414062,557.0900268554688,541.3099975585938,547.4199829101562,545.8269653320312,1404600
