Ticker,Date,Volume,Close,Low,BBANDS_compare_high_low_price,MACD_Hist,BBANDS_Middle_Band,RSI_5,High,ADX,ADX_fluc_pctg,Historic Deaths,MACD_Signal,Historic Cases,AROON_Up,ROC_10_polarize,BBANDS_width,Open,Chaikin_AD,BBANDS_Upper_Band,STOCH_SlowK_min_max,MACD,MACD_polarize,STOCH_SlowD,Case 7-Day Moving Avg,RSI_5_polarize,Dividends,Death 7-Day Moving Avg,New Cases,daily_trend,Close_Change_pctg,SMA_10_fluc_pctg,CCI_20_polarize,STOCH_SlowK,STOCH_SlowK_fluc_pctg,STOCH_SlowD_fluc_pctg,SMA_10_min_max,STOCH_SlowD_min_max,AROON_Down_min_max,AROON_Up_min_max,AROON_polarize
JCTCF,2021-02-05,2000.0,9.77999973,9.31000042,0.0,0.0113,9.4923,74.9869,9.85000038,24.4935,-0.02431495,0.0,0.1309,0.0,0.0,1,0.9938,9.85000038,-2345543.5394,9.9892,0.737538,0.1422,1,53.9841,119206.0,-1,0.0,2637.0,121851.0,0.0,-0.00204086,-0.00084933,0,73.7538,0.33091645,0.40957645,0.58258036,0.539841,0.5,0.0,-1
JCTCF,2021-02-08,12100.0,10.14999962,9.82999992,0.0,0.0438,9.6793,85.1333,10.15999985,25.3149,0.03353543,0.0,0.1419,0.0,100.0,1,1.2514,9.85000038,-2334208.8121,10.305,0.933345,0.1856,1,74.168,106268.0,-1,0.0,2473.0,79106.0,0.0,0.0378323,0.00648164,-1,93.3345,0.26548734,0.37388601,0.5912603,0.74168,0.428571,1.0,1
JCTCF,2021-02-09,4400.0,10.31999969,10.26000023,0.0,0.0714,9.8853,87.941,10.31999969,26.6494,0.05271599,0.0,0.1597,0.0,100.0,1,1.3096,10.28999996,-2329785.7869,10.5401,0.95956,0.2311,1,87.6814,102986.0,-1,0.0,2440.0,92412.0,0.0,0.01674878,0.0098182,-1,95.956,0.02808715,0.18219987,0.60449365,0.876814,0.357143,1.0,1
JCTCF,2021-02-10,8600.0,10.23999977,9.25,1.0,0.0781,10.057,78.6615,10.25,25.4156,-0.04629748,0.0,0.1792,0.0,92.8571,1,0.8984,9.80000019,-2321460.2769,10.5062,0.969826,0.2573,1,95.4244,100674.0,-1,0.0,2359.0,100337.0,0.0,-0.00775193,0.01082047,0,96.9826,0.01069865,0.08830835,0.61922108,0.954244,0.285714,0.928571,1
JCTCF,2021-02-11,4100.0,10.25,10.19999981,0.0,0.0775,10.147,79.1474,10.43999958,23.4575,-0.07704323,0.0,0.1986,0.0,100.0,1,0.7651,10.19999981,-2323833.7367,10.5295,0.920291,0.2761,1,94.9893,97005.0,-1,0.0,2371.0,97439.0,0.0,0.00097658,0.01023923,-1,92.0291,-0.05107617,-0.00455963,0.63330819,0.949893,0.214286,1.0,1
JCTCF,2021-02-12,1100.0,10.27000046,9.52999973,1.0,0.0727,10.2454,79.9941,10.27000046,23.8256,0.01569221,2559.0,0.2168,0.0,92.8571,1,0.2227,9.52999973,-2322738.7367,10.3568,0.873372,0.2895,1,92.1163,93097.0,-1,0.0,2275.0,94500.0,0.0,0.00195126,0.01036068,0,87.3372,-0.05098279,-0.03024551,0.64770835,0.921163,0.142857,0.928571,1
JCTCF,2021-02-16,5900.0,10.38000011,10.25,0.0,0.0708,10.2914,83.9324,10.38000011,23.6658,-0.00670707,0.0,0.2345,0.0,85.7143,1,0.2111,10.26000023,-2316819.7367,10.397,0.883071,0.3052,1,89.2245,78236.0,-1,0.0,1973.0,56831.0,0.0,0.01071077,0.01180476,-1,88.3071,0.01110523,-0.03139292,0.66428561,0.892245,0.071429,0.857143,1
JCTCF,2021-02-17,3500.0,10.5,10.39999962,0.0,0.0714,10.3275,87.3899,10.52000046,22.8762,-0.0333646,0.0,0.2523,0.0,100.0,1,0.4005,10.52000046,-2314518.4033,10.5277,0.93102,0.3237,1,89.5821,73426.0,-1,0.0,1912.0,66665.0,0.0,0.01156068,0.01211769,-1,93.102,0.05429801,0.00400787,0.68150319,0.895821,0.0,1.0,1
JCTCF,2021-02-18,6700.0,10.53999996,10.39999962,-1.0,0.0681,10.3879,88.3556,10.80000019,20.9491,-0.08424039,0.0,0.2693,0.0,100.0,1,0.4639,10.39999962,-2316620.0833,10.6198,0.909153,0.3374,1,90.7748,69432.0,-1,0.0,1789.0,69483.0,0.0,0.00380952,0.01147788,-1,90.9153,-0.02348714,0.01331404,0.69800931,0.907748,0.0,1.0,1
JCTCF,2021-02-19,3800.0,10.52000046,10.43999958,-1.0,0.0586,10.4409,83.5973,10.80000019,19.2148,-0.08278637,0.0,0.284,0.0,100.0,1,0.4014,10.53999996,-2318822.8384,10.6416,0.851359,0.3425,1,89.7177,65924.0,-1,0.0,1780.0,69944.0,0.0,-0.00189749,0.00699444,-1,85.1359,-0.06356906,-0.0116453,0.70818333,0.897177,0.071429,1.0,1
JCTCF,2021-02-22,2500.0,10.68999958,10.52999973,-1.0,0.058,10.5241,89.2898,10.76000023,17.6539,-0.08123426,0.0,0.2985,0.0,92.8571,1,0.3947,10.52999973,-2317859.5392,10.7215,0.789154,0.3565,1,84.9889,62034.0,-1,0.0,1752.0,55172.0,0.0,0.01615961,0.00883047,-1,78.9154,-0.07306553,-0.05270755,0.72111786,0.849889,0.0,0.928571,1
JCTCF,2021-02-23,7300.0,10.68999958,9.73999977,1.0,0.052,10.5861,89.3245,10.68999958,19.03,0.07794878,0.0,0.3115,0.0,85.7143,1,0.3403,10.61999989,-2310600.5392,10.7563,0.823305,0.3635,1,82.1273,64143.0,-1,0.0,1773.0,71600.0,0.0,0.0,0.00519991,0,82.3305,0.04327546,-0.03367028,0.72880174,0.821273,0.428571,0.857143,1
JCTCF,2021-02-24,1100.0,10.55000019,10.5,-1.0,0.0338,10.5961,62.2192,10.80000019,19.7197,0.03624277,0.0,0.3199,0.0,78.5714,1,0.3077,10.5,-2311353.5129,10.75,0.819092,0.3537,1,81.0517,64957.0,0,0.0,1729.0,72357.0,0.0,-0.0130963,0.00220332,0,81.9092,-0.00511718,-0.01309674,0.73207451,0.810517,0.357143,0.785714,1
JCTCF,2021-02-25,800.0,10.55000019,10.55000019,-1.0,0.0177,10.599,62.3416,10.77000046,20.3404,0.03147614,0.0,0.3244,0.0,71.4286,1,0.2997,10.77000046,-2312130.5129,10.7488,0.808137,0.3421,1,81.6845,65004.0,0,0.0,1705.0,69813.0,0.0,0.0,0.00302051,0,80.8137,-0.01337457,0.00780736,0.736571,0.816845,0.285714,0.714286,1
JCTCF,2021-02-26,1500.0,10.56000042,10.23999977,1.0,0.0043,10.608,63.428,10.57999992,21.8641,0.07491003,0.0,0.3254,0.0,64.2857,1,0.2661,10.23999977,-2310783.16,10.741,0.767876,0.3297,1,79.8368,65183.0,0,0.0,1619.0,71199.0,0.0,0.00094789,0.00295424,0,76.7876,-0.04981952,-0.02261996,0.74098211,0.798368,0.214286,0.642857,1
JCTCF,2021-03-01,2200.0,10.67000008,10.5,-1.0,-0.0003,10.6042,74.7913,10.77999973,22.0815,0.00994324,0.0,0.3254,0.0,57.1429,1,0.2491,10.77999973,-2310312.5885,10.7288,0.806498,0.3251,1,79.417,64342.0,-1,0.0,1471.0,50626.0,0.0,0.01041663,0.00378169,0,80.6498,0.05029718,-0.00525823,0.74664542,0.79417,0.142857,0.571429,1
JCTCF,2021-03-02,1500.0,10.82999992,10.57999992,0.0,0.0041,10.6322,83.8915,10.82999992,21.9905,-0.0041211,0.0,0.3264,0.0,100.0,1,0.4349,10.60999966,-2308846.5885,10.8497,0.884907,0.3305,1,81.976,61915.0,-1,0.0,1422.0,54606.0,0.0,0.0149953,0.00425967,0,88.4907,0.09722157,0.03222232,0.75304865,0.81976,0.071429,1.0,1
JCTCF,2021-03-03,2400.0,10.78999996,10.52000046,0.0,0.0012,10.6802,75.3871,10.81000042,22.1442,0.00698938,0.0,0.3267,0.0,92.8571,1,0.4585,10.52000046,-2306763.8299,10.9095,0.937236,0.3278,1,87.6214,60962.0,-1,0.0,1357.0,65690.0,0.0,-0.00369344,0.00273348,0,93.7236,0.05913503,0.0688665,0.75717518,0.876214,0.0,0.928571,1
JCTCF,2021-03-04,7600.0,10.72999954,10.69999981,0.0,-0.0074,10.7166,63.8563,10.82999992,22.1809,0.00165732,0.0,0.3248,0.0,85.7143,1,0.3804,10.77999973,-2310343.4779,10.9068,0.922599,0.3174,1,91.4914,60217.0,0,0.0,1271.0,64599.0,100.0,-0.00556074,0.00184242,0,92.2599,-0.0156172,0.04416729,0.75996414,0.914914,0.071429,0.857143,1
JCTCF,2021-03-05,4200.0,10.67000008,10.44999981,1.0,-0.0193,10.7386,52.731,10.68999958,23.2385,0.04768066,0.0,0.32,0.0,78.5714,1,0.2556,10.44999981,-2306881.9731,10.8664,0.782299,0.3007,1,88.0711,58911.0,0,0.0,1289.0,62055.0,0.0,-0.00559175,0.00145433,0,78.2299,-0.1520704,-0.03738384,0.7621697,0.880711,0.0,0.785714,1
JCTCF,2021-03-08,2000.0,10.72000027,10.68000031,0.0,-0.0256,10.7486,59.6946,10.84000015,23.1144,-0.00534028,0.0,0.3136,0.0,100.0,1,0.2232,10.84000015,-2307894.9731,10.8602,0.702307,0.2881,1,80.2402,55222.0,0,0.0,1190.0,42306.0,0.0,0.00468605,0.00029044,0,70.2307,-0.10225246,-0.08891566,0.76261081,0.802402,0.357143,1.0,1
JCTCF,2021-03-09,1800.0,10.78999996,10.57999992,1.0,-0.0265,10.7406,67.9689,10.85000038,23.4445,0.01428114,138.0,0.307,891.0,100.0,1,0.1818,10.81000042,-2306921.0842,10.8315,0.707097,0.2805,1,73.0568,55161.0,0,0.0,1142.0,54178.0,0.0,0.00652982,0.00093665,0,70.7097,0.00682038,-0.08952371,0.76403375,0.730568,0.285714,1.0,1
JCTCF,2021-03-10,1000.0,10.84000015,10.64999962,0.0,-0.0253,10.7506,72.9306,10.84000015,23.7416,0.01267248,0.0,0.3007,0.0,92.8571,1,0.2351,10.80000019,-2305967.0842,10.8682,0.839062,0.2754,1,74.9489,54152.0,-1,0.0,1121.0,58629.0,0.0,0.00463394,0.00271373,0,83.9062,0.18662927,0.02589903,0.76816028,0.749489,0.214286,0.928571,1
JCTCF,2021-03-11,9700.0,10.85000038,10.80000019,0.0,-0.0253,10.774,73.9398,10.85000038,23.9212,0.00756478,0.0,0.2943,0.0,100.0,1,0.2777,10.80000019,-2296317.0842,10.9129,0.941652,0.269,1,82.927,53432.0,-1,0.0,1102.0,59557.0,0.0,0.00092253,0.00279038,-1,94.1652,0.12226748,0.10644719,0.77241487,0.82927,0.142857,1.0,1
JCTCF,2021-03-12,7700.0,10.93999958,10.85999966,0.0,-0.021,10.828,81.6403,10.94999981,23.1838,-0.03082621,165.0,0.2891,0.0,100.0,1,0.29,10.85999966,-2290309.5287,10.973,0.982656,0.2681,1,92.1123,53447.0,-1,0.0,1021.0,62162.0,0.0,0.00829486,0.00353643,-1,98.2656,0.04354475,0.11076368,0.77782205,0.921123,0.071429,1.0,1
JCTCF,2021-03-15,1000.0,10.89999962,10.75,1.0,-0.0223,10.864,70.1281,10.89999962,23.1919,0.00034938,0.0,0.2835,0.0,92.8571,1,0.2064,10.75,-2289317.5287,10.9672,0.945946,0.2612,1,95.6751,53191.0,-1,0.0,939.0,43387.0,0.0,-0.0036563,0.00213293,-1,94.5946,-0.03735794,0.03867887,0.78109481,0.956751,0.0,0.928571,1
JCTCF,2021-03-16,3000.0,10.71000004,10.71000004,0.0,-0.0367,10.848,38.17,10.94999981,22.7176,-0.02045111,0.0,0.2743,0.0,100.0,1,0.3112,10.94999981,-2292302.5287,11.0036,0.679279,0.2376,1,86.9294,53195.0,0,0.0,914.0,54208.0,0.0,-0.01743115,-0.00111046,0,67.9279,-0.2819051,-0.09141041,0.77938728,0.869294,0.142857,1.0,1
JCTCF,2021-03-17,2000.0,10.88000011,10.76000023,0.0,-0.0355,10.8558,58.9545,10.89000034,22.2907,-0.0187916,0.0,0.2655,0.0,92.8571,1,0.3143,10.89000034,-2290615.0441,11.0129,0.589538,0.2299,1,73.8255,53701.0,0,0.0,859.0,62165.0,0.0,0.01587302,0.00082451,0,58.9538,-0.13211214,-0.15074187,0.7806537,0.738255,0.071429,0.928571,1
JCTCF,2021-03-18,3600.0,10.80000019,10.57999992,1.0,-0.0404,10.8458,49.2811,10.89000034,23.1129,0.03688534,0.0,0.2554,0.0,85.7143,1,0.3272,10.57999992,-2289087.7537,11.0094,0.499448,0.215,1,58.9422,54156.0,0,0.0,803.0,62745.0,0.0,-0.00735293,0.00062019,0,49.9448,-0.15281458,-0.20160107,0.78160707,0.589422,0.0,0.857143,1
JCTCF,2021-03-19,600.0,10.39999962,10.34000015,1.0,-0.0691,10.7378,24.1597,10.80000019,25.102,0.08606017,0.0,0.2381,0.0,78.5714,-1,0.7266,10.80000019,-2289550.4494,11.1011,0.465568,0.1689,1,51.8185,54035.0,1,0.0,796.0,61312.0,0.0,-0.03703709,-0.00249771,1,46.5568,-0.06783489,-0.12085908,0.77776513,0.518185,1.0,0.785714,-1
JCTCF,2021-03-22,2500.0,10.5,10.5,0.0,-0.0794,10.6578,34.5809,10.64999962,26.8921,0.07131304,0.0,0.2182,0.0,71.4286,-1,0.7226,10.64999962,-2292012.4494,11.0191,0.318417,0.1389,1,42.7811,55613.0,0,0.0,759.0,49143.0,0.0,0.00961542,-0.00204027,0,31.8417,-0.31606769,-0.17440489,0.77463466,0.427811,0.928571,0.714286,-1
JCTCF,2021-03-23,1000.0,10.32999992,10.32999992,0.0,-0.0944,10.5818,26.7655,10.51000023,29.2775,0.08870263,0.0,0.1946,0.0,64.2857,-1,0.8746,10.51000023,-2292983.4494,11.0191,0.120219,0.1002,1,30.1401,56346.0,1,0.0,734.0,59338.0,0.0,-0.01619048,-0.00427474,1,12.0219,-0.62244792,-0.29548095,0.76808913,0.301401,1.0,0.642857,-1
JCTCF,2021-03-24,2900.0,10.14999962,10.14999962,0.0,-0.1122,10.436,20.6027,10.69999981,29.2749,-8.881e-05,0.0,0.1666,0.0,57.1429,-1,0.8596,10.69999981,-2295895.4494,10.8658,0.087432,0.0544,1,17.5356,57267.0,1,0.0,736.0,68611.0,0.0,-0.01742501,-0.00643963,1,8.7432,-0.27272727,-0.41819702,0.75827084,0.175356,1.0,0.571429,-1
JCTCF,2021-03-25,500.0,10.0,10.0,0.0,-0.1285,10.276,16.6172,10.0,30.0692,0.02713246,0.0,0.1345,0.0,50.0,-1,0.7168,10.0,-2295895.4494,10.6344,0.0,0.0059,1,6.9217,57782.0,1,0.0,745.0,66349.0,0.0,-0.01477829,-0.00798429,1,0.0,-1.0,-0.60527726,0.74617585,0.069217,1.0,0.5,-1
JCTCF,2021-03-26,6500.0,10.46000004,10.02000046,0.0,-0.1039,10.288,52.1214,10.46000004,27.1452,-0.09724236,0.0,0.1085,0.0,42.8571,-1,0.7554,10.10000038,-2289352.4494,10.6657,0.219896,0.0046,1,10.2442,59995.0,0,0.0,719.0,76804.0,0.0,0.046,-0.00454507,1,21.9896,inf,0.48001214,0.73934573,0.102442,0.928571,0.428571,-1
JCTCF,2021-03-29,1000.0,10.47000027,10.36999989,0.0,-0.0834,10.282,52.669,10.52999973,24.9576,-0.08058883,0.0,0.0876,0.0,35.7143,-1,0.7294,10.52999973,-2289123.1735,10.6467,0.444572,0.0043,1,22.1489,63188.0,0,0.0,701.0,57551.0,0.0,0.00095604,-0.00409021,0,44.4572,1.02173755,1.16209172,0.73322709,0.221489,0.857143,0.357143,-1
JCTCF,2021-03-30,200.0,10.57999992,10.57999992,0.0,-0.0599,10.332,59.1014,10.57999992,23.314,-0.06585569,0.0,0.0727,0.0,28.5714,-1,0.8768,10.57999992,-2289123.1735,10.7704,0.721832,0.0127,1,46.21,63789.0,0,0.0,703.0,63546.0,0.0,0.01050618,-0.00124165,0,72.1832,0.62365601,1.08633386,0.73137726,0.4621,0.785714,0.285714,-1
JCTCF,2021-03-31,5300.0,10.06999969,10.06000042,0.0,-0.0753,10.316,33.0616,10.76000023,23.2118,-0.00438363,0.0,0.0538,0.0,21.4286,-1,0.9372,10.71000004,-2294267.6212,10.7846,0.532597,-0.0214,-1,56.6334,64370.0,0,0.0,702.0,72677.0,0.0,-0.04820418,-0.00773652,1,53.2597,-0.26215934,0.22556589,0.71986567,0.566334,0.714286,0.214286,-1
JCTCF,2021-04-01,1700.0,10.81999969,10.13000011,0.0,-0.0336,10.48,63.0158,10.81999969,22.6971,-0.02217407,0.0,0.0454,0.0,14.2857,1,0.9702,10.13000011,-2292526.6212,10.9651,0.641255,0.0119,1,63.1895,65431.0,0,0.0,690.0,73774.0,0.0,0.07447865,0.00019275,0,64.1255,0.20401542,0.11576384,0.72015026,0.631895,0.642857,0.142857,-1
JCTCF,2021-04-05,2900.0,10.35000038,10.22999954,0.0,-0.0361,10.458,46.6599,10.82999992,22.1576,-0.02376956,0.0,0.0364,0.0,7.1429,-1,0.9932,10.81999969,-2294259.4212,10.9546,0.489509,0.0003,1,55.4454,63226.0,0,0.0,638.0,56928.0,0.0,-0.04343802,-0.00048179,0,48.9509,-0.23663909,-0.12255359,0.71943879,0.554454,0.571429,0.071429,-1
JCTCF,2021-04-06,800.0,10.39000034,10.02999973,0.0,-0.0336,10.442,48.0932,10.39000034,22.7111,0.02498014,0.0,0.028,0.0,0.0,-1,0.9984,10.02999973,-2293432.4212,10.9412,0.608847,-0.0055,-1,57.987,63654.0,0,0.0,638.0,66538.0,0.0,0.00386473,-0.00106045,0,60.8847,0.24379123,0.04583969,0.71787356,0.57987,0.5,0.0,-1
JCTCF,2021-04-07,1300.0,10.72999954,10.21000004,0.0,-0.0088,10.472,59.6211,10.72999954,20.7599,-0.08591394,0.0,0.0258,0.0,7.1429,-1,1.0894,10.56999969,-2292124.4212,11.0167,0.567181,0.017,1,55.5179,64600.0,0,0.0,622.0,79299.0,0.0,0.03272369,0.00386026,0,56.7181,-0.06843427,-0.04258023,0.72356532,0.555179,0.428571,0.071429,-1
JCTCF,2021-04-08,1200.0,10.55000019,10.55000019,0.0,-0.0045,10.568,51.9814,10.85999966,19.1417,-0.07794835,0.0,0.0247,0.0,0.0,-1,0.736,10.85999966,-2293301.4212,10.936,0.650502,0.0202,1,60.8843,64896.0,0,0.0,626.0,75849.0,100.0,-0.01677534,0.00384541,0,65.0502,0.14690372,0.09666072,0.72925708,0.608843,0.357143,0.0,-1
JCTCF,2021-04-09,600.0,10.80000019,10.55000019,0.0,0.0141,10.564,60.7197,10.80000019,17.6853,-0.0760852,26.0,0.0282,72.0,92.8571,-1,0.7144,10.55000019,-2292700.4212,10.9212,0.809739,0.0424,1,67.5807,66301.0,0,0.0,629.0,79245.0,0.0,0.02369668,0.00766137,0,80.9739,0.24479095,0.10998566,0.74064061,0.675807,0.285714,0.928571,1
JCTCF,2021-04-12,1100.0,10.75,10.60000038,0.0,0.0216,10.644,58.0775,10.75,16.3745,-0.07411805,0.0,0.0336,0.0,85.7143,-1,0.6102,10.60000038,-2291644.4212,10.9491,0.807229,0.0553,1,75.5823,68236.0,0,0.0,639.0,60834.0,0.0,-0.00462965,0.00275613,0,80.7229,-0.00309976,0.11840067,0.74476714,0.755823,0.214286,0.857143,1
JCTCF,2021-04-13,2600.0,10.77999973,10.55000019,0.0,0.0269,10.7223,59.4665,10.85000038,15.8977,-0.02911845,0.0,0.0404,0.0,78.5714,-1,0.358,10.85000038,-2290223.0612,10.9013,0.89147,0.0673,1,83.6146,69403.0,0,0.0,645.0,74709.0,0.0,0.00279067,0.00294759,0,89.147,0.10435824,0.10627224,0.74919248,0.836146,0.142857,0.785714,1
JCTCF,2021-04-14,1700.0,10.56000042,10.55000019,0.0,0.0143,10.6883,46.0543,10.56000042,15.4685,-0.02699762,0.0,0.0439,0.0,71.4286,-1,0.4402,10.55000019,-2288379.0612,10.9084,0.592986,0.0582,1,76.3895,68564.0,0,0.0,640.0,73427.0,0.0,-0.0204081,-0.000189,0,59.2986,-0.33482226,-0.08640955,0.74890789,0.763895,0.071429,0.714286,1
JCTCF,2021-04-15,4200.0,10.43999958,10.22999954,1.0,-0.0024,10.6663,39.9522,10.57999992,15.2766,-0.01240586,0.0,0.0433,0.0,64.2857,-1,0.5676,10.22999954,-2287535.8612,10.9501,0.416733,0.0409,1,63.373,68380.0,0,0.0,636.0,74560.0,0.0,-0.01136372,0.00349713,0,41.6733,-0.29722961,-0.17039646,0.75417277,0.63373,0.0,0.642857,1
JCTCF,2021-04-16,12600.0,10.19999981,10.14999962,0.0,-0.0284,10.5465,30.0422,10.39000034,15.6133,0.02204024,0.0,0.0362,0.0,57.1429,-1,0.8532,10.35000038,-2294761.3112,10.9731,0.147942,0.0078,1,38.5887,67170.0,0,0.0,644.0,70773.0,0.0,-0.02298848,-0.00583022,0,14.7942,-0.64499572,-0.39108611,0.74536477,0.385887,0.0,0.571429,1
JCTCF,2021-04-19,3500.0,10.07999992,10.05000019,0.0,-0.0511,10.413,26.045,10.09000015,16.5317,0.05882165,0.0,0.0235,0.0,50.0,-1,0.9995,10.05000019,-2292297.5612,10.9128,0.150814,-0.0276,-1,23.8496,64251.0,1,0.0,637.0,34839.0,0.0,-0.01176469,-0.00252956,1,15.0814,0.01941301,-0.38195378,0.74156552,0.238496,0.357143,0.5,1
JCTCF,2021-04-20,1400.0,10.15999985,10.05000019,-1.0,-0.058,10.2885,33.1926,10.82999992,17.1907,0.03986281,0.0,0.009,0.0,42.8571,-1,0.7234,10.82999992,-2293309.8812,10.6502,0.084406,-0.049,-1,12.7721,62329.0,0,0.0,633.0,61255.0,0.0,0.0079365,-0.00219404,0,8.4406,-0.44033047,-0.4644732,0.73827853,0.127721,0.285714,0.428571,1
JCTCF,2021-04-21,3600.0,10.03999996,10.02999973,0.0,-0.0669,10.1845,27.9259,10.06000042,17.6438,0.02635727,0.0,-0.0078,0.0,35.7143,-1,0.5584,10.02999973,-2294510.1321,10.4637,0.064287,-0.0747,-1,9.9836,61047.0,1,0.0,632.0,64451.0,0.0,-0.01181101,-0.00656805,1,6.4287,-0.23835983,-0.21832745,0.72846024,0.099836,1.0,0.357143,-1
JCTCF,2021-04-22,2500.0,10.05000019,9.85999966,1.0,-0.0683,10.1065,29.1094,10.05000019,16.8707,-0.04381709,0.0,-0.0249,0.0,28.5714,-1,0.252,10.02000046,-2292003.1321,10.2325,0.115954,-0.0932,-1,8.8216,59105.0,1,0.0,631.0,60966.0,0.0,0.00099604,-0.00479092,1,11.5954,0.80369282,-0.11639088,0.72134553,0.088216,1.0,0.285714,-1
JCTCF,2021-04-23,200.0,10.18999958,10.0,0.0,-0.0565,10.1043,44.9337,10.18999958,16.9094,0.00229392,0.0,-0.039,0.0,21.4286,1,0.239,10.0,-2291771.1321,10.2238,0.182861,-0.0954,-1,12.1034,58115.0,0,0.0,635.0,63845.0,0.0,0.01393029,-0.00587306,0,18.2861,0.5770133,0.37201868,0.71266559,0.121034,0.928571,0.214286,-1
JCTCF,2021-04-26,1900.0,9.94999981,9.71000004,1.0,-0.061,10.0778,30.3949,10.01000023,15.3453,-0.09249885,0.0,-0.0542,-9005.0,14.2857,-1,0.3473,10.01000023,-2290659.7205,10.2514,0.250123,-0.1152,-1,18.2979,54515.0,0,0.0,638.0,39675.0,0.0,-0.02355248,-0.00774788,1,25.0123,0.3678313,0.51179834,0.70128207,0.182979,1.0,0.142857,-1
JCTCF,2021-04-27,500.0,10.07999992,10.07999992,0.0,-0.0517,10.0625,43.0923,10.07999992,14.1086,-0.08059145,0.0,-0.0672,0.0,7.1429,-1,0.3097,10.07999992,-2290659.7205,10.2173,0.443442,-0.1189,-1,29.2142,53253.0,0,0.0,611.0,52417.0,0.0,0.01306534,-0.00682257,0,44.3442,0.77289574,0.59658759,0.69133571,0.292142,0.928571,0.071429,-1
JCTCF,2021-04-28,200.0,9.89999962,9.89999962,0.0,-0.0542,10.0345,32.7913,9.89999962,13.4831,-0.04433466,0.0,-0.0807,0.0,0.0,-1,0.4077,9.89999962,-2290659.7205,10.2383,0.461984,-0.1349,-1,38.5183,52059.0,0,0.0,620.0,56094.0,0.0,-0.01785717,-0.00648617,1,46.1984,0.04181381,0.31847869,0.68194431,0.385183,0.857143,0.0,-1
JCTCF,2021-04-29,600.0,10.02000046,9.90999985,0.0,-0.0447,10.0281,43.694,10.02000046,12.1608,-0.09807092,0.0,-0.0919,0.0,14.2857,-1,0.407,10.0,-2290026.7205,10.2316,0.604583,-0.1366,-1,50.3336,51439.0,0,0.0,620.0,56624.0,0.0,0.0121213,-0.00417429,0,60.4583,0.30866653,0.30674511,0.6759395,0.503336,0.785714,0.142857,-1
JCTCF,2021-04-30,0.0,10.02000046,10.02000046,0.0,-0.0355,9.9938,43.694,10.02000046,10.9708,-0.0978554,0.0,-0.1008,0.0,7.1429,-1,0.2515,10.02000046,-2290026.7205,10.1195,0.62184,-0.1363,-1,56.2803,50167.0,0,0.0,607.0,54943.0,0.0,0.0,-0.00181777,0,62.184,0.02854364,0.11814573,0.67333552,0.562803,0.714286,0.071429,-1
JCTCF,2021-05-03,2700.0,9.76000023,9.75,0.0,-0.0435,9.9558,28.1227,9.89000034,11.5427,0.05212929,0.0,-0.1116,0.0,0.0,-1,0.457,9.89000034,-2292299.4963,10.1843,0.499924,-0.1551,-1,57.5449,48032.0,1,0.0,585.0,33517.0,0.0,-0.02594813,-0.0032043,1,49.9924,-0.19605686,0.02246967,0.66875365,0.575449,0.642857,0.0,-1
JCTCF,2021-05-04,3600.0,9.75,9.75,0.0,-0.0458,9.8893,27.6457,9.80000019,12.0575,0.04459962,0.0,-0.1231,0.0,28.5714,-1,0.4715,9.80000019,-2295930.4963,10.125,0.285896,-0.1688,-1,46.922,46898.0,1,0.0,606.0,44478.0,0.0,-0.00102461,-0.00408314,1,28.5896,-0.42812107,-0.18460194,0.66293382,0.46922,0.571429,0.285714,-1
JCTCF,2021-05-05,3700.0,9.75,9.75,0.0,-0.0437,9.8593,27.6457,9.77000046,12.5207,0.03841592,0.0,-0.134,0.0,21.4286,-1,0.5192,9.77000046,-2299611.4963,10.1189,0.010028,-0.1777,-1,26.5283,45395.0,1,0.0,588.0,45574.0,0.0,0.0,-0.00290701,1,1.0028,-0.96492431,-0.43462981,0.65880729,0.265283,0.5,0.214286,-1
JCTCF,2021-05-06,0.0,9.75,9.75,0.0,-0.0389,9.8056,27.6457,9.75,12.9377,0.03330485,0.0,-0.1437,0.0,14.2857,-1,0.4254,9.75,-2299611.4963,10.0183,0.0,-0.1826,-1,9.8641,43452.0,1,0.0,577.0,43020.0,0.0,0.0,-0.00301602,0,-0.0,-1.0,-0.6281669,0.65453847,0.098641,0.428571,0.142857,-1
JCTCF,2021-05-07,2600.0,9.89000034,9.75,-1.0,-0.0236,9.78,50.5694,10.02000046,12.3632,-0.04440511,0.0,-0.1496,0.0,7.1429,-1,0.2206,10.0,-2299563.0936,9.8903,0.169759,-0.1732,-1,5.9929,41842.0,0,0.0,580.0,43671.0,0.0,0.01435901,-0.00302514,0,16.9759,inf,-0.39245344,0.65026965,0.059929,0.357143,0.071429,-1
JCTCF,2021-05-10,1800.0,10.03999996,10.03999996,-1.0,-0.0018,9.8361,65.3434,10.06999969,12.1792,-0.01488288,0.0,-0.1501,0.0,0.0,-1,0.4631,10.06999969,-2301328.0936,10.0677,0.472666,-0.1519,-1,21.4142,37671.0,0,0.0,566.0,24831.0,0.0,0.0151668,0.0009103,0,47.2666,1.78433544,2.57326169,0.65155029,0.214142,0.285714,0.0,-1
